,Incident ID,Incident Date,year,State,City Or County,Address,Killed,Injured,Operations
289,1505057,September 15,2019,Texas,Houston,6938 Calhoun Rd,1,1,"View Incident
View Source"
290,1506001,September 15,2019,Iowa,Cedar Falls,804 Walnut St,0,0,"View Incident
View Source"
291,1504413,September 15,2019,Colorado,Denver,Morrison Rd and W Kentucky Ave,0,1,"View Incident
View Source"
292,1504411,September 15,2019,Colorado,Denver (Welby),Nueva Vista Dr and Explorador Calle,0,1,"View Incident
View Source"
293,1504795,September 15,2019,Georgia,Hinesville,700 Block of Wildwood Dr,0,1,"View Incident
View Source"
294,1504799,September 15,2019,Georgia,Statesboro,140 Lanier Dr,1,0,"View Incident
View Source"
295,1505041,September 15,2019,South Carolina,Columbia,7720 Claudia Dr,0,1,"View Incident
View Source"
296,1504825,September 15,2019,North Carolina,Lenoir,4243 Pigtail Rd,2,0,"View Incident
View Source"
297,1504405,September 15,2019,Iowa,Waterloo,244 Palmer Drive,0,0,"View Incident
View Source"
298,1504341,September 15,2019,South Carolina,North Charleston,5700 block of Dundrum St,2,0,"View Incident
View Source"
299,1505023,September 15,2019,Illinois,Geneva,2324 Gary Ln,0,1,"View Incident
View Source"
300,1505968,September 15,2019,Texas,Burleson,N/A,0,1,"View Incident
View Source"
301,1505002,September 15,2019,Illinois,Chicago,12400 block of S Harvard Ave,0,0,"View Incident
View Source"
302,1504589,September 15,2019,Texas,Arlington,3800 block of Mahonia Way,0,1,"View Incident
View Source"
303,1504579,September 15,2019,Texas,Arlington,1409 Cloyne Dr,0,2,"View Incident
View Source"
304,1504967,September 15,2019,New York,Brooklyn,7 Clermont Ave,2,0,"View Incident
View Source"
305,1504385,September 15,2019,Iowa,Fort Dodge,900 4th Ave N,0,1,"View Incident
View Source"
306,1504644,September 15,2019,North Carolina,Burlington,218 Adams St,3,0,"View Incident
View Source"
307,1504726,September 15,2019,Florida,Jacksonville,600 block of Chestnut Dr,0,1,"View Incident
View Source"
308,1504216,September 15,2019,Florida,Jacksonville,Bellrose Ave and Shindler Dr,1,0,"View Incident
View Source"
309,1504961,September 15,2019,Kentucky,Hopkinsville,905 Younglove St,0,0,"View Incident
View Source"
310,1504363,September 15,2019,Texas,Fort Worth,3700 block of Mansfield Hwy,0,3,"View Incident
View Source"
311,1504352,September 15,2019,Kentucky,Lexington,300 block of East Second St,0,1,"View Incident
View Source"
313,1505006,September 15,2019,South Carolina,Lancaster,1341 Carmel Rd,1,0,"View Incident
View Source"
314,1505885,September 15,2019,Ohio,Lima,912 E Franklin St,0,0,"View Incident
View Source"
315,1504934,September 15,2019,Minnesota,Saint Paul,W Thomas Ave and N Griggs St,1,0,"View Incident
View Source"
316,1504925,September 15,2019,Ohio,Senecaville,Starling Ln,0,0,"View Incident
View Source"
317,1504921,September 15,2019,Pennsylvania,York,800 block of W College Ave,0,0,"View Incident
View Source"
318,1504314,September 15,2019,Pennsylvania,Pittsburgh,Wylie Ave and Watt St,0,1,"View Incident
View Source"
319,1504286,September 15,2019,Indiana,South Bend,52624 In-933,1,0,"View Incident
View Source"
320,1504606,September 15,2019,Texas,Baytown,1700 block of James Bowie Dr,1,0,"View Incident
View Source"
321,1504302,September 15,2019,Michigan,Detroit,Wyoming Ave and 7 Mile Rd,0,1,"View Incident
View Source"
322,1504304,September 15,2019,Michigan,Detroit,Carbondale St and Tireman Ave,0,1,"View Incident
View Source"
323,1504892,September 15,2019,Pennsylvania,Philadelphia,3100 block of Weymouth St,1,0,"View Incident
View Source"
324,1504886,September 15,2019,Wisconsin,Westford,Corwin Ridge Rd and Co Hwy II,0,0,"View Incident
View Source"
325,1505754,September 15,2019,Wisconsin,Beloit,500 block of Frederick St,0,0,"View Incident
View Source"
326,1504863,September 15,2019,Wisconsin,Kenosha,5900 block of 19th Ave,1,0,"View Incident
View Source"
327,1504861,September 15,2019,North Carolina,Durham,N Miami Blvd and Rayner St,0,1,"View Incident
View Source"
328,1504857,September 15,2019,North Carolina,Durham,3100 block of Hursey St,1,0,"View Incident
View Source"
329,1504493,September 15,2019,Oklahoma,Oklahoma City,N Harvey Ave and NW 25th St,1,0,"View Incident
View Source"
330,1504852,September 15,2019,North Carolina,Jacksonville,Myna Dr,0,2,"View Incident
View Source"
331,1504849,September 15,2019,California,Sacramento,2200 block of Arden Way,0,2,"View Incident
View Source"
332,1504847,September 15,2019,California,Los Angeles,1700 block of Firestone Blvd,1,0,"View Incident
View Source"
333,1504846,September 15,2019,North Carolina,High Point,6100 block of Riverdale Dr,0,0,"View Incident
View Source"
334,1506577,September 15,2019,Arkansas,Marked Tree,N/A,0,0,"View Incident
View Source"
335,1505616,September 15,2019,Maryland,Hagerstown,20300 block of Youngstoun Ct,0,0,"View Incident
View Source"
336,1504469,September 15,2019,California,Fresno,Shields Ave,0,1,"View Incident
View Source"
337,1504283,September 15,2019,Indiana,West Lafayette,111 S Salisbury St,0,2,"View Incident
View Source"
339,1504812,September 15,2019,North Carolina,Asheboro,1958 Lakeview Rd,1,0,"View Incident
View Source"
340,1504806,September 15,2019,Indiana,Mishawaka,1200 Farmcrest Cir,0,1,"View Incident
View Source"
341,1504350,September 15,2019,Kentucky,Lexington,700 block of Florence Ave,1,0,"View Incident
View Source"
342,1504281,September 15,2019,Illinois,Chicago,1200 S Stewart Ave,0,1,"View Incident
View Source"
343,1504279,September 15,2019,Illinois,Chicago,200 E 55th Pl,0,1,"View Incident
View Source"
344,1504277,September 15,2019,Illinois,Chicago,2800 W 23rd St,0,1,"View Incident
View Source"
345,1504270,September 15,2019,Illinois,Chicago,424 W Fullerton Ave,0,1,"View Incident
View Source"
346,1504229,September 15,2019,Georgia,Atlanta,Fitzgerald St and Chamberlain St,0,1,"View Incident
View Source"
347,1505614,September 15,2019,Maryland,Annapolis,1400 block of Tyler Ave,0,0,"View Incident
View Source"
348,1504260,September 15,2019,Maryland,Great Mills,Fox Chase Dr,0,1,"View Incident
View Source"
349,1504254,September 15,2019,Illinois,Chicago,9700 block of S University Ave,0,1,"View Incident
View Source"
350,1504248,September 15,2019,Illinois,Chicago,5100 block of S Maplewood Ave,0,1,"View Incident
View Source"
351,1504582,September 15,2019,Mississippi,Robinsonville,2669 Kirby Rd,1,0,"View Incident
View Source"
352,1504736,September 15,2019,Florida,Orlando,Booker St and Florence Ave,0,1,"View Incident
View Source"
353,1506448,September 15,2019,New York,Port Jervis,Seward Ave and Ball St,0,0,"View Incident
View Source"
354,1504721,September 15,2019,Florida,Jacksonville,Jammes Rd and San Juan Ave,0,1,"View Incident
View Source"
355,1505561,September 15,2019,District of Columbia,Washington,4th St NW and Taylor St NW,0,0,"View Incident
View Source"
356,1504716,September 15,2019,Florida,Gainesville,2900 SW 42nd St,0,3,"View Incident
View Source"
357,1504534,September 15,2019,District of Columbia,Washington,50 block of 35th St NE,1,0,"View Incident
View Source"
358,1504712,September 15,2019,Florida,Deland,2435 Princeton Rd,0,0,"View Incident
View Source"
359,1504704,September 15,2019,Delaware,Bear,3800 block of Wrangle Hill Rd,0,0,"View Incident
View Source"
360,1504699,September 15,2019,Delaware,Wilmington,1900 block of N Washington St,0,1,"View Incident
View Source"
361,1504693,September 15,2019,Ohio,Columbus,200 block of Buffalo Ct,0,1,"View Incident
View Source"
362,1504691,September 15,2019,Ohio,Columbus,2000 block of Morse Rd,0,1,"View Incident
View Source"
363,1504547,September 15,2019,Ohio,Cincinnati,800 block of Main St,0,1,"View Incident
View Source"
365,1504547,September 15,2019,Ohio,Cincinnati,800 block of Main St,0,1,"View Incident
View Source"
366,1506376,September 15,2019,Washington,Richland,1500 Mansfield St,0,1,"View Incident
View Source"
367,1504677,September 15,2019,Oregon,Portland,N/A,0,0,"View Incident
View Source"
368,1506369,September 15,2019,Louisiana,Thibodaux,1600 block of Ledet St,1,0,"View Incident
View Source"
369,1504659,September 15,2019,New Jersey,Paterson,Market St and Rose St,0,1,"View Incident
View Source"
370,1504608,September 15,2019,Texas,Houston,4900 block of Southwind St,0,1,"View Incident
View Source"
371,1505469,September 15,2019,Alabama,Gadsden,1700 block of Springrock St,1,0,"View Incident
View Source"
372,1504671,September 15,2019,Washington,Camas,19408 SE 42nd Cir,1,0,"View Incident
View Source"
373,1505441,September 15,2019,Texas,Fort Worth,700 block of W Malta Ave,0,0,"View Incident
View Source"
374,1504619,September 15,2019,Texas,Fort Worth,7700 block of Greengage Dr,1,0,"View Incident
View Source"
375,1504139,September 14,2019,Illinois,Joliet,E Cass St and Collins St,0,1,"View Incident
View Source"
376,1506323,September 14,2019,Oregon,Pendleton,N/A,0,1,"View Incident
View Source"
377,1504027,September 14,2019,Texas,Fort Worth,5701 Shelton St,0,2,"View Incident
View Source"
378,1504117,September 14,2019,Kansas,Wichita,E Whitney Ln,0,1,"View Incident
View Source"
379,1504632,September 14,2019,Texas,San Antonio,500 block of Corliss,0,0,"View Incident
View Source"
380,1504102,September 14,2019,Colorado,Colorado Springs,700 block of N 17th St,0,1,"View Incident
View Source"
381,1505380,September 14,2019,California,Richmond,800 block of Lincoln Ave,1,0,"View Incident
View Source"
382,1505378,September 14,2019,California,Newark,38080 Birch St,1,0,"View Incident
View Source"
383,1503904,September 14,2019,Michigan,Detroit,18912 Van Dyke Ave,0,1,"View Incident
View Source"
384,1504210,September 14,2019,Nevada,Las Vegas,2100 block of Industrial Rd,1,0,"View Incident
View Source"
385,1506155,September 14,2019,Iowa,Henry (county),1400 block of 240th St,0,0,"View Incident
View Source"
386,1505321,September 14,2019,Michigan,New Hudson,Boyne St,0,1,"View Incident
View Source"
387,1504600,September 14,2019,Pennsylvania,Allentown,500 block of N Mohr St,0,0,"View Incident
View Source"
388,1505310,September 14,2019,Connecticut,Stafford Springs,44 W Stafford Rd,0,0,"View Incident
View Source"
389,1505305,September 14,2019,Connecticut,New London,1 Ocean Ave,0,0,"View Incident
View Source"
391,1506284,September 14,2019,Idaho,Silverwood,Brunner Rd,0,0,"View Incident
View Source"
392,1504575,September 14,2019,Tennessee,Nashville,700 block of Airways Cir,0,1,"View Incident
View Source"
393,1506275,September 14,2019,Idaho,Moscow,700 block of Brent Dr,0,0,"View Incident
View Source"
394,1504574,September 14,2019,Ohio,Youngstown,E Boston Ave,0,0,"View Incident
View Source"
395,1506271,September 14,2019,Michigan,Pontiac,Baldwin Rd and E Montcalm St,0,0,"View Incident
View Source"
396,1504565,September 14,2019,Tennessee,Nashville,I-24,0,0,"View Incident
View Source"
397,1504561,September 14,2019,Tennessee,Knoxville,500 block of Balsam Dr,1,0,"View Incident
View Source"
398,1504557,September 14,2019,Tennessee,Nashville,I-65 and Rosa Parks Blvd,0,1,"View Incident
View Source"
399,1504531,September 14,2019,New York,Syracuse,121 W Seneca Turnpike,0,2,"View Incident
View Source"
400,1503951,September 14,2019,Tennessee,Ooltewah,7900 block of Sue Dr,1,0,"View Incident
View Source"
401,1504063,September 14,2019,California,Sacramento,Marconi Ave and Howe Ave,0,1,"View Incident
View Source"
402,1506239,September 14,2019,Florida,Tallahassee,N Monroe St and Fred George Rd,0,0,"View Incident
View Source"
403,1503787,September 14,2019,District of Columbia,Washington,600 block of H St NE,0,1,"View Incident
View Source"
404,1504539,September 14,2019,New York,Bronx,Bathgate Ave and E 178th St,0,0,"View Incident
View Source"
405,1503927,September 14,2019,Kentucky,Louisville,2400 block of Elliot Ave,1,0,"View Incident
View Source"
406,1505243,September 14,2019,Michigan,Flint,2000 block of Frances Ave,0,1,"View Incident
View Source"
407,1506213,September 14,2019,Illinois,Pike (county),I-72,0,0,"View Incident
View Source"
408,1504053,September 14,2019,Kentucky,Lexington,Buckhorn Dr,0,0,"View Incident
View Source"
409,1504100,September 14,2019,Louisiana,Baton Rouge,16700 block of Highland Club Ave,1,0,"View Incident
View Source"
410,1504604,September 14,2019,Texas,Houston,Alta Vista St,0,0,"View Incident
View Source"
411,1504516,September 14,2019,New York,Niagara Falls,1100 block of 19th St,0,1,"View Incident
View Source"
412,1505209,September 14,2019,Texas,Longview,N/A,0,0,"View Incident
View Source"
413,1504048,September 14,2019,Illinois,Chicago,11000 block of S Bishop St,0,1,"View Incident
View Source"
414,1503691,September 14,2019,Illinois,Chicago,500 block of N Lawler Ave,1,0,"View Incident
View Source"
415,1503902,September 14,2019,Mississippi,Vicksburg,500 block of Hutson St,0,1,"View Incident
View Source"
417,1504044,September 14,2019,Illinois,Chicago,1800 block of S Keeler Ave,1,0,"View Incident
View Source"
418,1506167,September 14,2019,California,Victorville,16900 block of C St,0,1,"View Incident
View Source"
419,1505202,September 14,2019,Texas,Tom Green (county),N/A,0,0,"View Incident
View Source"
420,1504513,September 14,2019,New York,Watervliet,1500 block of 4th Ave,0,0,"View Incident
View Source"
421,1504508,September 14,2019,Illinois,Carbondale,700 block of N Robert A Stalls Ave,0,3,"View Incident
View Source"
422,1504504,September 14,2019,Kentucky,Louisville,2400 block of Franklin Ave,0,1,"View Incident
View Source"
423,1504370,September 14,2019,Kentucky,Louisville,N/A,1,0,"View Incident
View Source"
424,1504482,September 14,2019,California,Santa Ana,500 E Pine St,1,0,"View Incident
View Source"
425,1505148,September 14,2019,California,Oxnard,1700 block of Elsinore Cir,1,0,"View Incident
View Source"
426,1504164,September 14,2019,Missouri,Saint Louis,4069 Shaw Blvd,0,3,"View Incident
View Source"
427,1504476,September 14,2019,California,Fresno,Glenn Ave and Belmont Ave,0,0,"View Incident
View Source"
428,1504030,September 14,2019,Missouri,Saint Louis,5200 block of Tennessee Ave,1,3,"View Incident
View Source"
429,1504454,September 14,2019,Missouri,Kansas City,11400 block of Herrick Ave,0,1,"View Incident
View Source"
430,1504506,September 14,2019,West Virginia,Charleston,Glenwood Ave and 7th St,1,0,"View Incident
View Source"
431,1503962,September 14,2019,Virginia,Hampton,1600 block of W Pembroke Ave,0,1,"View Incident
View Source"
432,1506025,September 14,2019,Florida,Sebastian (Barefoot Bay),N/A,0,0,"View Incident
View Source"
433,1503968,September 14,2019,Virginia,Roanoke,3602 Williamson Rd NW,0,2,"View Incident
View Source"
434,1504441,September 14,2019,Connecticut,New Haven,Hobart St,0,2,"View Incident
View Source"
435,1505097,September 14,2019,Texas,Dallas,2900 block of St Bernard Dr,0,3,"View Incident
View Source"
436,1505078,September 14,2019,Illinois,Rockford,4200 block of Auburn St,0,1,"View Incident
View Source"
437,1503990,September 14,2019,Pennsylvania,Philadelphia,500 block of S 57th St,0,2,"View Incident
View Source"
438,1503985,September 14,2019,Tennessee,Dyersburg,600 block of Lake Rd,2,0,"View Incident
View Source"
439,1504415,September 14,2019,Colorado,Grand Junction,337 S Redlands Rd,0,0,"View Incident
View Source"
440,1505989,September 14,2019,Tennessee,Memphis,Cooper St and Felix Ave,0,0,"View Incident
View Source"
441,1504409,September 14,2019,Iowa,Waterloo,E 4th St and E Parker St,0,0,"View Incident
View Source"
